,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
7105,0.48,0.805,8,-5.448,1,0.0451,0.117,0.0,0.079,0.467,169.949,audio_features,2k4Chj6SG01uoySJzBK1lO,spotify:track:2k4Chj6SG01uoySJzBK1lO,https://api.spotify.com/v1/tracks/2k4Chj6SG01uoySJzBK1lO,https://api.spotify.com/v1/audio-analysis/2k4Chj6SG01uoySJzBK1lO,173774,4
7106,0.463,0.573,9,-10.389,0,0.307,0.754,0.846,0.271,0.512,65.71,audio_features,3fJMVqE5X12dKLWFizHp0u,spotify:track:3fJMVqE5X12dKLWFizHp0u,https://api.spotify.com/v1/tracks/3fJMVqE5X12dKLWFizHp0u,https://api.spotify.com/v1/audio-analysis/3fJMVqE5X12dKLWFizHp0u,98201,3
7107,0.606,0.649,0,-6.894,1,0.264,0.342,0.0153,0.329,0.537,89.264,audio_features,1wBK3EFlicezTIUjkakKU2,spotify:track:1wBK3EFlicezTIUjkakKU2,https://api.spotify.com/v1/tracks/1wBK3EFlicezTIUjkakKU2,https://api.spotify.com/v1/audio-analysis/1wBK3EFlicezTIUjkakKU2,192000,4
7108,0.857,0.457,9,-8.939,0,0.297,0.0811,0.0,0.191,0.616,132.01,audio_features,2o5y3gswRxw37FIDO34enk,spotify:track:2o5y3gswRxw37FIDO34enk,https://api.spotify.com/v1/tracks/2o5y3gswRxw37FIDO34enk,https://api.spotify.com/v1/audio-analysis/2o5y3gswRxw37FIDO34enk,196993,4
7109,0.333,0.971,5,-2.467,0,0.309,0.00735,0.00301,0.164,0.0585,149.977,audio_features,3PGdRTw60PSb61iKLHsRGO,spotify:track:3PGdRTw60PSb61iKLHsRGO,https://api.spotify.com/v1/tracks/3PGdRTw60PSb61iKLHsRGO,https://api.spotify.com/v1/audio-analysis/3PGdRTw60PSb61iKLHsRGO,259200,4
7110,0.317,0.096,7,-23.091,0,0.0352,0.979,0.93,0.111,0.0324,126.028,audio_features,5wpgs5loRGLkzayBZS42WE,spotify:track:5wpgs5loRGLkzayBZS42WE,https://api.spotify.com/v1/tracks/5wpgs5loRGLkzayBZS42WE,https://api.spotify.com/v1/audio-analysis/5wpgs5loRGLkzayBZS42WE,225169,4
7111,0.332,0.375,7,-9.092,1,0.0272,0.505,5.44e-05,0.0945,0.166,165.775,audio_features,1C8jHaMeJeXLjrN9Ys7qk1,spotify:track:1C8jHaMeJeXLjrN9Ys7qk1,https://api.spotify.com/v1/tracks/1C8jHaMeJeXLjrN9Ys7qk1,https://api.spotify.com/v1/audio-analysis/1C8jHaMeJeXLjrN9Ys7qk1,240983,4
7112,0.498,0.556,0,-6.346,1,0.0404,0.114,1.49e-05,0.32,0.452,174.076,audio_features,6hW9YIT1Y00EY5wO6pO3gG,spotify:track:6hW9YIT1Y00EY5wO6pO3gG,https://api.spotify.com/v1/tracks/6hW9YIT1Y00EY5wO6pO3gG,https://api.spotify.com/v1/audio-analysis/6hW9YIT1Y00EY5wO6pO3gG,219587,4
7113,0.493,0.65,0,-6.943,1,0.032,0.287,2.11e-06,0.135,0.389,149.839,audio_features,7lBY67mKoVwulVRcRgkbsJ,spotify:track:7lBY67mKoVwulVRcRgkbsJ,https://api.spotify.com/v1/tracks/7lBY67mKoVwulVRcRgkbsJ,https://api.spotify.com/v1/audio-analysis/7lBY67mKoVwulVRcRgkbsJ,224187,4
7114,0.747,0.594,0,-7.242,0,0.0465,0.0536,0.000954,0.0816,0.389,98.031,audio_features,2LRTsa2jsdflVRlUxkXb5e,spotify:track:2LRTsa2jsdflVRlUxkXb5e,https://api.spotify.com/v1/tracks/2LRTsa2jsdflVRlUxkXb5e,https://api.spotify.com/v1/audio-analysis/2LRTsa2jsdflVRlUxkXb5e,186429,4
7115,0.281,0.784,6,-3.888,0,0.0548,0.0231,0.0,0.105,0.356,179.114,audio_features,3j13XU2P8faAYDcJ9w0aci,spotify:track:3j13XU2P8faAYDcJ9w0aci,https://api.spotify.com/v1/tracks/3j13XU2P8faAYDcJ9w0aci,https://api.spotify.com/v1/audio-analysis/3j13XU2P8faAYDcJ9w0aci,194264,4
7116,0.612,0.497,0,-7.543,1,0.0719,0.273,0.0,0.156,0.11,134.174,audio_features,3Uvi9diL18dYSUc3vcKk0n,spotify:track:3Uvi9diL18dYSUc3vcKk0n,https://api.spotify.com/v1/tracks/3Uvi9diL18dYSUc3vcKk0n,https://api.spotify.com/v1/audio-analysis/3Uvi9diL18dYSUc3vcKk0n,112705,4
7117,0.665,0.564,1,-8.811,0,0.0514,0.0477,6.32e-06,0.116,0.255,109.982,audio_features,3qtCBtNop5ceOZ6dWUYeqD,spotify:track:3qtCBtNop5ceOZ6dWUYeqD,https://api.spotify.com/v1/tracks/3qtCBtNop5ceOZ6dWUYeqD,https://api.spotify.com/v1/audio-analysis/3qtCBtNop5ceOZ6dWUYeqD,233878,4
7118,0.644,0.264,11,-11.332,1,0.0323,0.948,0.000666,0.317,0.25,115.989,audio_features,5CFTXIziYkuV7V9zf0GRLx,spotify:track:5CFTXIziYkuV7V9zf0GRLx,https://api.spotify.com/v1/tracks/5CFTXIziYkuV7V9zf0GRLx,https://api.spotify.com/v1/audio-analysis/5CFTXIziYkuV7V9zf0GRLx,127968,4
7119,0.513,0.457,5,-9.796,0,0.0716,0.159,1.05e-05,0.0623,0.709,101.952,audio_features,70E8xgEavw6UrRHj7BNp0H,spotify:track:70E8xgEavw6UrRHj7BNp0H,https://api.spotify.com/v1/tracks/70E8xgEavw6UrRHj7BNp0H,https://api.spotify.com/v1/audio-analysis/70E8xgEavw6UrRHj7BNp0H,191640,4
7120,0.586,0.493,2,-7.507,1,0.0254,0.211,5.69e-05,0.208,0.245,105.525,audio_features,70kD7DgSwGnQd8aI0inyJL,spotify:track:70kD7DgSwGnQd8aI0inyJL,https://api.spotify.com/v1/tracks/70kD7DgSwGnQd8aI0inyJL,https://api.spotify.com/v1/audio-analysis/70kD7DgSwGnQd8aI0inyJL,273533,4
7121,0.476,0.983,1,-3.282,1,0.0687,0.00182,1.86e-05,0.294,0.723,120.022,audio_features,4c38yr2PflGI2DSIzqsnmF,spotify:track:4c38yr2PflGI2DSIzqsnmF,https://api.spotify.com/v1/tracks/4c38yr2PflGI2DSIzqsnmF,https://api.spotify.com/v1/audio-analysis/4c38yr2PflGI2DSIzqsnmF,166362,4
7122,0.39,0.724,4,-6.015,0,0.0635,0.00423,9.72e-05,0.102,0.301,181.91,audio_features,73tTDsjutmpFg31yIEvx8B,spotify:track:73tTDsjutmpFg31yIEvx8B,https://api.spotify.com/v1/tracks/73tTDsjutmpFg31yIEvx8B,https://api.spotify.com/v1/audio-analysis/73tTDsjutmpFg31yIEvx8B,213333,4
7123,0.975,0.535,1,-7.227,1,0.196,0.0783,0.0,0.107,0.671,125.066,audio_features,01IQ4aQgOf0Kkq3a273hmO,spotify:track:01IQ4aQgOf0Kkq3a273hmO,https://api.spotify.com/v1/tracks/01IQ4aQgOf0Kkq3a273hmO,https://api.spotify.com/v1/audio-analysis/01IQ4aQgOf0Kkq3a273hmO,182741,4
7124,0.455,0.952,1,-6.382,0,0.0787,0.0232,5.65e-05,0.0662,0.332,90.365,audio_features,70p3HYq9iHZisJqpDmWd1U,spotify:track:70p3HYq9iHZisJqpDmWd1U,https://api.spotify.com/v1/tracks/70p3HYq9iHZisJqpDmWd1U,https://api.spotify.com/v1/audio-analysis/70p3HYq9iHZisJqpDmWd1U,310680,4
7125,0.703,0.874,2,-4.665,1,0.0373,0.168,1.99e-06,0.287,0.785,111.489,audio_features,1gmoQwdrhcQBNBe5KjQbIb,spotify:track:1gmoQwdrhcQBNBe5KjQbIb,https://api.spotify.com/v1/tracks/1gmoQwdrhcQBNBe5KjQbIb,https://api.spotify.com/v1/audio-analysis/1gmoQwdrhcQBNBe5KjQbIb,210407,3
7126,0.659,0.903,9,-3.138,0,0.0387,0.0489,0.00252,0.0742,0.384,127.948,audio_features,2fXpPy5gtGLj9Wx0qGDeKy,spotify:track:2fXpPy5gtGLj9Wx0qGDeKy,https://api.spotify.com/v1/tracks/2fXpPy5gtGLj9Wx0qGDeKy,https://api.spotify.com/v1/audio-analysis/2fXpPy5gtGLj9Wx0qGDeKy,209023,4
7127,0.549,0.238,1,-9.812,1,0.0405,0.893,0.0,0.109,0.343,123.636,audio_features,6zmB3yL7Up4iOqz5P8nBrg,spotify:track:6zmB3yL7Up4iOqz5P8nBrg,https://api.spotify.com/v1/tracks/6zmB3yL7Up4iOqz5P8nBrg,https://api.spotify.com/v1/audio-analysis/6zmB3yL7Up4iOqz5P8nBrg,231551,4
7128,0.676,0.794,1,-4.446,1,0.0687,0.0177,0.0,0.167,0.741,180.096,audio_features,48HDsxWfp1GXdpA8iyycP0,spotify:track:48HDsxWfp1GXdpA8iyycP0,https://api.spotify.com/v1/tracks/48HDsxWfp1GXdpA8iyycP0,https://api.spotify.com/v1/audio-analysis/48HDsxWfp1GXdpA8iyycP0,241867,4
7129,0.632,0.298,10,-12.754,1,0.0402,0.813,0.0,0.116,0.77,151.218,audio_features,7IFCqZ4ToJQi8u5EwDTbHg,spotify:track:7IFCqZ4ToJQi8u5EwDTbHg,https://api.spotify.com/v1/tracks/7IFCqZ4ToJQi8u5EwDTbHg,https://api.spotify.com/v1/audio-analysis/7IFCqZ4ToJQi8u5EwDTbHg,180584,4
7130,0.574,0.894,7,-4.011,0,0.0629,0.0834,0.0,0.0778,0.458,89.979,audio_features,0wynJcvxABifMtXWmVAzHE,spotify:track:0wynJcvxABifMtXWmVAzHE,https://api.spotify.com/v1/tracks/0wynJcvxABifMtXWmVAzHE,https://api.spotify.com/v1/audio-analysis/0wynJcvxABifMtXWmVAzHE,221362,4
7131,0.87,0.57,5,-7.817,0,0.102,0.0797,0.000114,0.106,0.688,126.046,audio_features,1Scp8ar1dnJOaSVEMIiB80,spotify:track:1Scp8ar1dnJOaSVEMIiB80,https://api.spotify.com/v1/tracks/1Scp8ar1dnJOaSVEMIiB80,https://api.spotify.com/v1/audio-analysis/1Scp8ar1dnJOaSVEMIiB80,149562,4
7132,0.433,0.929,5,-4.33,0,0.0817,3.89e-05,0.00031,0.769,0.504,160.048,audio_features,20dil44lFapp6oNBfCQlif,spotify:track:20dil44lFapp6oNBfCQlif,https://api.spotify.com/v1/tracks/20dil44lFapp6oNBfCQlif,https://api.spotify.com/v1/audio-analysis/20dil44lFapp6oNBfCQlif,231588,4
7133,0.723,0.601,4,-4.276,0,0.0263,0.537,6.03e-06,0.117,0.738,109.087,audio_features,2wOgcUlDUgmUKrcUaa8EeX,spotify:track:2wOgcUlDUgmUKrcUaa8EeX,https://api.spotify.com/v1/tracks/2wOgcUlDUgmUKrcUaa8EeX,https://api.spotify.com/v1/audio-analysis/2wOgcUlDUgmUKrcUaa8EeX,194296,3
7134,0.81,0.638,8,-4.778,1,0.0398,0.358,0.0,0.211,0.778,102.003,audio_features,5HqngsF3BE19077Ilnw7N5,spotify:track:5HqngsF3BE19077Ilnw7N5,https://api.spotify.com/v1/tracks/5HqngsF3BE19077Ilnw7N5,https://api.spotify.com/v1/audio-analysis/5HqngsF3BE19077Ilnw7N5,202449,4
7135,0.52,0.195,6,-11.05,0,0.0513,0.919,0.0132,0.145,0.193,79.945,audio_features,0sZIYfLTAKNvGBtN01897a,spotify:track:0sZIYfLTAKNvGBtN01897a,https://api.spotify.com/v1/tracks/0sZIYfLTAKNvGBtN01897a,https://api.spotify.com/v1/audio-analysis/0sZIYfLTAKNvGBtN01897a,212096,4
7136,0.479,0.452,4,-14.67,0,0.149,0.65,0.378,0.379,0.152,52.294,audio_features,3yM1SaSngFZCla4gOOUn2a,spotify:track:3yM1SaSngFZCla4gOOUn2a,https://api.spotify.com/v1/tracks/3yM1SaSngFZCla4gOOUn2a,https://api.spotify.com/v1/audio-analysis/3yM1SaSngFZCla4gOOUn2a,162016,3
7137,0.0715,0.0106,11,-33.866,0,0.0466,0.988,0.886,0.0933,0.077,73.22,audio_features,62dMYO4o4eV12FHXF7NT03,spotify:track:62dMYO4o4eV12FHXF7NT03,https://api.spotify.com/v1/tracks/62dMYO4o4eV12FHXF7NT03,https://api.spotify.com/v1/audio-analysis/62dMYO4o4eV12FHXF7NT03,200766,4
7138,0.736,0.689,2,-4.804,0,0.0456,0.388,0.0,0.211,0.465,101.046,audio_features,09nssae4OveYZLhXI1wYQX,spotify:track:09nssae4OveYZLhXI1wYQX,https://api.spotify.com/v1/tracks/09nssae4OveYZLhXI1wYQX,https://api.spotify.com/v1/audio-analysis/09nssae4OveYZLhXI1wYQX,151470,4
7139,0.904,0.723,10,-7.841,1,0.115,0.0575,0.145,0.308,0.826,118.014,audio_features,1c89Peahzqvhcs9UtiT879,spotify:track:1c89Peahzqvhcs9UtiT879,https://api.spotify.com/v1/tracks/1c89Peahzqvhcs9UtiT879,https://api.spotify.com/v1/audio-analysis/1c89Peahzqvhcs9UtiT879,169293,4
7140,0.493,0.444,0,-7.728,1,0.0854,0.582,0.0,0.376,0.178,84.877,audio_features,5xpX9WrjPZyFkmaKonnzlT,spotify:track:5xpX9WrjPZyFkmaKonnzlT,https://api.spotify.com/v1/tracks/5xpX9WrjPZyFkmaKonnzlT,https://api.spotify.com/v1/audio-analysis/5xpX9WrjPZyFkmaKonnzlT,368280,4
7141,0.687,0.381,1,-10.552,0,0.0403,0.405,0.0,0.102,0.24,114.982,audio_features,6R4fwYApPpBROATC6gLl10,spotify:track:6R4fwYApPpBROATC6gLl10,https://api.spotify.com/v1/tracks/6R4fwYApPpBROATC6gLl10,https://api.spotify.com/v1/audio-analysis/6R4fwYApPpBROATC6gLl10,161680,4
7142,0.637,0.607,2,-3.645,1,0.0405,0.0624,0.0,0.567,0.665,124.877,audio_features,4uKt8QYFT6rWoLaRLqfIZA,spotify:track:4uKt8QYFT6rWoLaRLqfIZA,https://api.spotify.com/v1/tracks/4uKt8QYFT6rWoLaRLqfIZA,https://api.spotify.com/v1/audio-analysis/4uKt8QYFT6rWoLaRLqfIZA,230918,4
7143,0.151,0.0237,5,-29.067,0,0.055,0.968,0.894,0.107,0.0337,139.79,audio_features,5D1t5wq4NGB1Z1r0fkcscF,spotify:track:5D1t5wq4NGB1Z1r0fkcscF,https://api.spotify.com/v1/tracks/5D1t5wq4NGB1Z1r0fkcscF,https://api.spotify.com/v1/audio-analysis/5D1t5wq4NGB1Z1r0fkcscF,193349,4
7144,0.763,0.37,1,-11.289,1,0.142,0.949,0.577,0.101,0.252,81.936,audio_features,7rdRNfhu8uwURkBcYI8Iwh,spotify:track:7rdRNfhu8uwURkBcYI8Iwh,https://api.spotify.com/v1/tracks/7rdRNfhu8uwURkBcYI8Iwh,https://api.spotify.com/v1/audio-analysis/7rdRNfhu8uwURkBcYI8Iwh,114065,4
7145,0.38,0.799,1,-2.473,1,0.0604,0.039,1.05e-05,0.101,0.181,75.588,audio_features,0AuFxpp4TJyybt9vv5fUnQ,spotify:track:0AuFxpp4TJyybt9vv5fUnQ,https://api.spotify.com/v1/tracks/0AuFxpp4TJyybt9vv5fUnQ,https://api.spotify.com/v1/audio-analysis/0AuFxpp4TJyybt9vv5fUnQ,237417,4
7146,0.4,0.663,11,-6.042,0,0.199,0.432,0.0,0.0886,0.321,81.174,audio_features,6ncktALa56mtlhkA1Ko3Tq,spotify:track:6ncktALa56mtlhkA1Ko3Tq,https://api.spotify.com/v1/tracks/6ncktALa56mtlhkA1Ko3Tq,https://api.spotify.com/v1/audio-analysis/6ncktALa56mtlhkA1Ko3Tq,175773,4
7147,0.461,0.253,10,-16.412,0,0.109,0.000117,0.941,0.218,0.706,102.357,audio_features,1Eop4JHE2pCcMr0Kuk9UV7,spotify:track:1Eop4JHE2pCcMr0Kuk9UV7,https://api.spotify.com/v1/tracks/1Eop4JHE2pCcMr0Kuk9UV7,https://api.spotify.com/v1/audio-analysis/1Eop4JHE2pCcMr0Kuk9UV7,60891,3
7148,0.382,0.329,9,-12.021,0,0.0344,0.847,4.19e-05,0.105,0.224,147.381,audio_features,1o6O7ZPptHa5Rv2VEtfAM2,spotify:track:1o6O7ZPptHa5Rv2VEtfAM2,https://api.spotify.com/v1/tracks/1o6O7ZPptHa5Rv2VEtfAM2,https://api.spotify.com/v1/audio-analysis/1o6O7ZPptHa5Rv2VEtfAM2,233347,4
7149,0.924,0.719,2,-5.411,1,0.299,0.0116,0.0,0.147,0.661,140.02,audio_features,26OdQ5Qd7HJg6hNXIa7EHc,spotify:track:26OdQ5Qd7HJg6hNXIa7EHc,https://api.spotify.com/v1/tracks/26OdQ5Qd7HJg6hNXIa7EHc,https://api.spotify.com/v1/audio-analysis/26OdQ5Qd7HJg6hNXIa7EHc,197101,4
7150,0.595,0.561,5,-5.899,1,0.0272,0.0818,1.33e-05,0.094,0.575,146.106,audio_features,6N6IavjzVG9LLP1pKxTiJ1,spotify:track:6N6IavjzVG9LLP1pKxTiJ1,https://api.spotify.com/v1/tracks/6N6IavjzVG9LLP1pKxTiJ1,https://api.spotify.com/v1/audio-analysis/6N6IavjzVG9LLP1pKxTiJ1,203053,4
7151,0.848,0.422,10,-8.022,0,0.065,0.0657,0.00146,0.137,0.209,141.016,audio_features,4Hh5bo6KQF0Ys0ZLQu5lTz,spotify:track:4Hh5bo6KQF0Ys0ZLQu5lTz,https://api.spotify.com/v1/tracks/4Hh5bo6KQF0Ys0ZLQu5lTz,https://api.spotify.com/v1/audio-analysis/4Hh5bo6KQF0Ys0ZLQu5lTz,370440,4
7152,0.54,0.724,4,-5.276,0,0.28,0.00621,0.0,0.381,0.184,149.793,audio_features,4bSCJTXKPSb63oyOteNLSR,spotify:track:4bSCJTXKPSb63oyOteNLSR,https://api.spotify.com/v1/tracks/4bSCJTXKPSb63oyOteNLSR,https://api.spotify.com/v1/audio-analysis/4bSCJTXKPSb63oyOteNLSR,224170,4
7153,0.766,0.734,0,-8.699,0,0.351,0.43,0.0,0.257,0.508,92.671,audio_features,02DylNP4HxYaYMbqM4dGHr,spotify:track:02DylNP4HxYaYMbqM4dGHr,https://api.spotify.com/v1/tracks/02DylNP4HxYaYMbqM4dGHr,https://api.spotify.com/v1/audio-analysis/02DylNP4HxYaYMbqM4dGHr,172490,4
7154,0.809,0.61,7,-7.236,1,0.0379,0.649,0.0,0.102,0.967,116.999,audio_features,1ftnXIIAjDGRUqLjIU6gEr,spotify:track:1ftnXIIAjDGRUqLjIU6gEr,https://api.spotify.com/v1/tracks/1ftnXIIAjDGRUqLjIU6gEr,https://api.spotify.com/v1/audio-analysis/1ftnXIIAjDGRUqLjIU6gEr,202263,3
7155,0.64,0.646,4,-8.108,0,0.0315,0.00285,0.0219,0.356,0.577,112.951,audio_features,4eyZ6KE0mflwg5We7GDRPj,spotify:track:4eyZ6KE0mflwg5We7GDRPj,https://api.spotify.com/v1/tracks/4eyZ6KE0mflwg5We7GDRPj,https://api.spotify.com/v1/audio-analysis/4eyZ6KE0mflwg5We7GDRPj,192250,4
7156,0.729,0.47,7,-10.516,0,0.127,0.175,0.000837,0.179,0.445,99.987,audio_features,5g3bc1ops0HyYBpr6oXuoy,spotify:track:5g3bc1ops0HyYBpr6oXuoy,https://api.spotify.com/v1/tracks/5g3bc1ops0HyYBpr6oXuoy,https://api.spotify.com/v1/audio-analysis/5g3bc1ops0HyYBpr6oXuoy,203400,4
7157,0.806,0.906,5,-2.741,1,0.0534,0.0515,0.000728,0.0514,0.796,143.978,audio_features,7GhxPuxjwAbKEiQFMP5Mxd,spotify:track:7GhxPuxjwAbKEiQFMP5Mxd,https://api.spotify.com/v1/tracks/7GhxPuxjwAbKEiQFMP5Mxd,https://api.spotify.com/v1/audio-analysis/7GhxPuxjwAbKEiQFMP5Mxd,191676,4
7158,0.28,0.136,2,-16.649,1,0.0429,0.907,0.585,0.0937,0.393,177.332,audio_features,1978mHtOizHKUYGp1a84ys,spotify:track:1978mHtOizHKUYGp1a84ys,https://api.spotify.com/v1/tracks/1978mHtOizHKUYGp1a84ys,https://api.spotify.com/v1/audio-analysis/1978mHtOizHKUYGp1a84ys,324413,3
7159,0.624,0.511,5,-10.746,1,0.0281,0.666,0.204,0.0662,0.713,144.049,audio_features,56RyKpJz4VZnh3xPgHo5pZ,spotify:track:56RyKpJz4VZnh3xPgHo5pZ,https://api.spotify.com/v1/tracks/56RyKpJz4VZnh3xPgHo5pZ,https://api.spotify.com/v1/audio-analysis/56RyKpJz4VZnh3xPgHo5pZ,369947,4
7160,0.842,0.828,9,-4.92,0,0.0563,0.0219,0.0,0.338,0.779,115.986,audio_features,5CbOV5dCFv1ShkTibapazX,spotify:track:5CbOV5dCFv1ShkTibapazX,https://api.spotify.com/v1/tracks/5CbOV5dCFv1ShkTibapazX,https://api.spotify.com/v1/audio-analysis/5CbOV5dCFv1ShkTibapazX,178240,4
7161,0.913,0.453,5,-8.759,0,0.103,0.117,0.0,0.362,0.643,128.004,audio_features,0rsHowMvnFtH6GAB8U8PVG,spotify:track:0rsHowMvnFtH6GAB8U8PVG,https://api.spotify.com/v1/tracks/0rsHowMvnFtH6GAB8U8PVG,https://api.spotify.com/v1/audio-analysis/0rsHowMvnFtH6GAB8U8PVG,232500,4
7162,0.419,0.866,9,-3.944,1,0.0463,0.000829,0.0003,0.104,0.764,162.061,audio_features,3dJCbcLcqMKJVZ9Vd390K3,spotify:track:3dJCbcLcqMKJVZ9Vd390K3,https://api.spotify.com/v1/tracks/3dJCbcLcqMKJVZ9Vd390K3,https://api.spotify.com/v1/audio-analysis/3dJCbcLcqMKJVZ9Vd390K3,218000,4
7163,0.691,0.0583,1,-13.265,0,0.0593,0.665,0.806,0.0886,0.42,80.989,audio_features,3mB3p3Dh014P4fdxvEb07J,spotify:track:3mB3p3Dh014P4fdxvEb07J,https://api.spotify.com/v1/tracks/3mB3p3Dh014P4fdxvEb07J,https://api.spotify.com/v1/audio-analysis/3mB3p3Dh014P4fdxvEb07J,121199,4
7164,0.657,0.862,10,-4.205,0,0.116,0.00447,0.00272,0.209,0.55,112.96,audio_features,6w1irq9ETctdDxmHxUxpGT,spotify:track:6w1irq9ETctdDxmHxUxpGT,https://api.spotify.com/v1/tracks/6w1irq9ETctdDxmHxUxpGT,https://api.spotify.com/v1/audio-analysis/6w1irq9ETctdDxmHxUxpGT,198111,4
7165,0.712,0.833,0,-4.101,1,0.0618,0.0155,0.0,0.273,0.326,104.879,audio_features,79HTe42PihWUUq4BDjcuCq,spotify:track:79HTe42PihWUUq4BDjcuCq,https://api.spotify.com/v1/tracks/79HTe42PihWUUq4BDjcuCq,https://api.spotify.com/v1/audio-analysis/79HTe42PihWUUq4BDjcuCq,233749,4
7166,0.674,0.915,6,-3.719,0,0.0424,0.389,0.803,0.103,0.28,150.011,audio_features,3E1tT3qkd1wXEUtFLf6Nqd,spotify:track:3E1tT3qkd1wXEUtFLf6Nqd,https://api.spotify.com/v1/tracks/3E1tT3qkd1wXEUtFLf6Nqd,https://api.spotify.com/v1/audio-analysis/3E1tT3qkd1wXEUtFLf6Nqd,204852,4
7167,0.692,0.758,5,-4.826,1,0.217,0.14,0.0314,0.0928,0.241,84.42,audio_features,3Kvce9qtIAmR4Axtq7mdGl,spotify:track:3Kvce9qtIAmR4Axtq7mdGl,https://api.spotify.com/v1/tracks/3Kvce9qtIAmR4Axtq7mdGl,https://api.spotify.com/v1/audio-analysis/3Kvce9qtIAmR4Axtq7mdGl,146998,4
7168,0.791,0.715,11,-6.824,1,0.143,0.368,0.0,0.13,0.381,144.966,audio_features,3msrFqORuvAmthIlioUmMQ,spotify:track:3msrFqORuvAmthIlioUmMQ,https://api.spotify.com/v1/tracks/3msrFqORuvAmthIlioUmMQ,https://api.spotify.com/v1/audio-analysis/3msrFqORuvAmthIlioUmMQ,183641,4
7169,0.777,0.814,8,-5.42,0,0.0465,0.0118,9.75e-06,0.05,0.766,97.974,audio_features,7fWMvmH2YLxabiHfxH03CO,spotify:track:7fWMvmH2YLxabiHfxH03CO,https://api.spotify.com/v1/tracks/7fWMvmH2YLxabiHfxH03CO,https://api.spotify.com/v1/audio-analysis/7fWMvmH2YLxabiHfxH03CO,209602,4
7170,0.684,0.557,0,-7.613,1,0.0691,0.344,1.19e-05,0.0489,0.368,93.007,audio_features,1JwZZ3nFI8SsXigiPhnszu,spotify:track:1JwZZ3nFI8SsXigiPhnszu,https://api.spotify.com/v1/tracks/1JwZZ3nFI8SsXigiPhnszu,https://api.spotify.com/v1/audio-analysis/1JwZZ3nFI8SsXigiPhnszu,214229,4
7171,0.702,0.866,2,-4.765,1,0.083,0.0417,0.228,0.708,0.583,123.93,audio_features,40tF4AA5hOwgQFmnN4KoSV,spotify:track:40tF4AA5hOwgQFmnN4KoSV,https://api.spotify.com/v1/tracks/40tF4AA5hOwgQFmnN4KoSV,https://api.spotify.com/v1/audio-analysis/40tF4AA5hOwgQFmnN4KoSV,153024,4
7172,0.461,0.174,0,-11.965,1,0.0432,0.892,8.6e-06,0.0874,0.113,156.329,audio_features,4GEXt3kUsfcN3JwlhEntEw,spotify:track:4GEXt3kUsfcN3JwlhEntEw,https://api.spotify.com/v1/tracks/4GEXt3kUsfcN3JwlhEntEw,https://api.spotify.com/v1/audio-analysis/4GEXt3kUsfcN3JwlhEntEw,184706,4
7173,0.299,0.414,7,-14.838,1,0.031,0.806,0.853,0.117,0.251,74.066,audio_features,57u6QzHGiQ3StJd6jvdrBF,spotify:track:57u6QzHGiQ3StJd6jvdrBF,https://api.spotify.com/v1/tracks/57u6QzHGiQ3StJd6jvdrBF,https://api.spotify.com/v1/audio-analysis/57u6QzHGiQ3StJd6jvdrBF,144482,5
7174,0.628,0.565,4,-7.702,1,0.0408,0.141,0.00916,0.106,0.153,120.042,audio_features,2aKxfUQg9dhvgm7Yt9Lc7Q,spotify:track:2aKxfUQg9dhvgm7Yt9Lc7Q,https://api.spotify.com/v1/tracks/2aKxfUQg9dhvgm7Yt9Lc7Q,https://api.spotify.com/v1/audio-analysis/2aKxfUQg9dhvgm7Yt9Lc7Q,211960,4
7175,0.557,0.525,2,-6.324,1,0.149,0.524,0.0,0.113,0.362,153.247,audio_features,2sMxswHr9wX7kTUHULvJBJ,spotify:track:2sMxswHr9wX7kTUHULvJBJ,https://api.spotify.com/v1/tracks/2sMxswHr9wX7kTUHULvJBJ,https://api.spotify.com/v1/audio-analysis/2sMxswHr9wX7kTUHULvJBJ,258504,4
7176,0.624,0.763,6,-3.707,1,0.0447,0.787,0.0,0.0916,0.521,95.072,audio_features,5WGUKZpVV5MLuNPtuk6nlK,spotify:track:5WGUKZpVV5MLuNPtuk6nlK,https://api.spotify.com/v1/tracks/5WGUKZpVV5MLuNPtuk6nlK,https://api.spotify.com/v1/audio-analysis/5WGUKZpVV5MLuNPtuk6nlK,242526,4
7177,0.779,0.76,8,-3.702,1,0.0451,0.0359,1.25e-05,0.0886,0.83,91.976,audio_features,1V5hIDn0arqeiFR6gheFuD,spotify:track:1V5hIDn0arqeiFR6gheFuD,https://api.spotify.com/v1/tracks/1V5hIDn0arqeiFR6gheFuD,https://api.spotify.com/v1/audio-analysis/1V5hIDn0arqeiFR6gheFuD,245559,4
7178,0.596,0.765,4,-4.232,0,0.0824,0.101,2.85e-05,0.177,0.23,132.021,audio_features,6d1alyPmQMTn99yk2wlw47,spotify:track:6d1alyPmQMTn99yk2wlw47,https://api.spotify.com/v1/tracks/6d1alyPmQMTn99yk2wlw47,https://api.spotify.com/v1/audio-analysis/6d1alyPmQMTn99yk2wlw47,218053,4
